# This file is adapted from P. Barbier's constellation boundary file:
# https://watcheroftheskies.net/constellations/bound_18.txt
# which in turn is based on the machine-readable version of E. Delporte's
# originAql 1930 IAU constellation boundaries, available here:
# ftp://cdsarc.u-strasbg.fr/pub/cats/VI/49/
# In Barbier's version, vertices for each constellation boundary
# are arranged in continuous counterclockwise order.  Columns are:
# RA, Dec, Con
# RA is vertex right ascension in decimAql hours (B1875)
# Dec is vertex declination in decimAql degrees (B1875)
# Con is IAU abbreviation of constellation for vertex, capitalized correctly.
# Serpens Cauda and Serpens Caput are abbreviated Ser1 and Ser2, respectively.
# -Tim DeBenedictis (timd@southernstars.com) 25 Mar 2020

 6.1000000,+56.000000,Cam
 5.0000000,+56.000000,Cam
 5.0000000,+52.500000,Cam
 4.6916667,+52.500000,Cam
 3.3333333,+52.500000,Cam
 3.3333333,+55.000000,Cam
 3.1666667,+55.000000,Cam
 3.1666667,+57.000000,Cam
 3.1000000,+57.000000,Cam
 3.1000000,+68.000000,Cam
 3.4166667,+68.000000,Cam
 3.4166667,+77.000000,Cam
 3.5083333,+77.000000,Cam
 3.5083333,+80.000000,Cam
 5.0000000,+80.000000,Cam
 5.0000000,+85.000000,Cam
 8.0000000,+85.000000,Cam
 8.0000000,+86.500000,Cam
14.5000000,+86.500000,Cam
14.5000000,+80.000000,Cam
13.5833333,+80.000000,Cam
13.5833333,+77.000000,Cam
13.0000000,+77.000000,Cam
11.5000000,+77.000000,Cam
11.5000000,+80.000000,Cam
10.6666667,+80.000000,Cam
10.6666667,+82.000000,Cam
 9.1666667,+82.000000,Cam
 9.1666667,+73.500000,Cam
 7.9666667,+73.500000,Cam
 7.9666667,+60.000000,Cam
 7.0000000,+60.000000,Cam
 7.0000000,+62.000000,Cam
 6.1000000,+62.000000,Cam
 9.2500000,+07.000000,Cnc
 8.0833333,+07.000000,Cnc
 7.9250000,+07.000000,Cnc
 7.9250000,+10.000000,Cnc
 7.8083333,+10.000000,Cnc
 7.8083333,+13.500000,Cnc
 7.8083333,+20.000000,Cnc
 7.8833333,+20.000000,Cnc
 7.8833333,+28.000000,Cnc
 8.0000000,+28.000000,Cnc
 8.0000000,+33.500000,Cnc
 9.2500000,+33.500000,Cnc
12.0000000,+34.000000,CVn
12.0000000,+45.000000,CVn
12.0833333,+45.000000,CVn
12.0833333,+53.000000,CVn
13.5000000,+53.000000,CVn
13.5000000,+48.500000,CVn
14.0333333,+48.500000,CVn
14.0333333,+30.750000,CVn
13.9583333,+30.750000,CVn
13.9583333,+28.500000,CVn
13.5000000,+28.500000,CVn
13.2500000,+28.500000,CVn
13.2500000,+32.000000,CVn
12.3333333,+32.000000,CVn
12.3333333,+34.000000,CVn
 6.1166667,-11.000000,CMa
 7.3666667,-11.000000,CMa
 7.3666667,-33.000000,CMa
 6.5833333,-33.000000,CMa
 6.1166667,-33.000000,CMa
 6.1166667,-27.250000,CMa
 8.0833333,+00.000000,CMi
 7.2000000,+00.000000,CMi
 7.2000000,+01.500000,CMi
 7.0166667,+01.500000,CMi
 7.0166667,+05.500000,CMi
 7.0000000,+05.500000,CMi
 7.0000000,+10.000000,CMi
 7.0000000,+12.500000,CMi
 7.5000000,+12.500000,CMi
 7.5000000,+13.500000,CMi
 7.8083333,+13.500000,CMi
 7.8083333,+10.000000,CMi
 7.9250000,+10.000000,CMi
 7.9250000,+07.000000,CMi
 8.0833333,+07.000000,CMi
20.5333333,-09.000000,Cap
20.5333333,-15.000000,Cap
21.3333333,-15.000000,Cap
21.3333333,-09.000000,Cap
21.8666667,-09.000000,Cap
21.8666667,-25.500000,Cap
21.3333333,-25.500000,Cap
21.3333333,-28.000000,Cap
20.3333333,-28.000000,Cap
20.0000000,-28.000000,Cap
20.0000000,-12.033333,Cap
20.0000000,-09.000000,Cap
11.2500000,-56.500000,Car
11.2500000,-64.000000,Car
11.2500000,-75.000000,Car
 9.0333333,-75.000000,Car
 9.0333333,-64.000000,Car
 6.8333333,-64.000000,Car
 6.8333333,-58.000000,Car
 6.5000000,-58.000000,Car
 6.5000000,-55.000000,Car
 6.1666667,-55.000000,Car
 6.1666667,-52.500000,Car
 6.0000000,-52.500000,Car
 6.0000000,-50.750000,Car
 8.0000000,-50.750000,Car
 8.1666667,-50.750000,Car
 8.1666667,-53.000000,Car
 8.4500000,-53.000000,Car
 8.4500000,-54.500000,Car
 8.8333333,-54.500000,Car
 8.8333333,-56.500000,Car
11.0000000,-56.500000,Car
22.8666667,+52.500000,Cas
22.8666667,+56.250000,Cas
22.8666667,+59.083333,Cas
23.1666667,+59.083333,Cas
23.1666667,+63.000000,Cas
23.5833333,+63.000000,Cas
23.5833333,+66.000000,Cas
 0.3333333,+66.000000,Cas
 0.3333333,+77.000000,Cas
 3.4166667,+77.000000,Cas
 3.4166667,+68.000000,Cas
 3.1000000,+68.000000,Cas
 3.1000000,+57.000000,Cas
 2.4333333,+57.000000,Cas
 2.4333333,+58.500000,Cas
 1.9083333,+58.500000,Cas
 1.9083333,+57.500000,Cas
 1.7000000,+57.500000,Cas
 1.7000000,+54.000000,Cas
 1.3666667,+54.000000,Cas
 1.3666667,+50.000000,Cas
 1.1166667,+50.000000,Cas
 1.1166667,+48.000000,Cas
 0.8666667,+48.000000,Cas
 0.8666667,+46.000000,Cas
 0.1666667,+46.000000,Cas
 0.1666667,+48.000000,Cas
23.5833333,+48.000000,Cas
23.5833333,+50.000000,Cas
23.3333333,+50.000000,Cas
23.3333333,+52.500000,Cas
11.0000000,-35.000000,Cen
12.2500000,-35.000000,Cen
12.2500000,-33.000000,Cen
12.5833333,-33.000000,Cen
12.5833333,-29.500000,Cen
14.9166667,-29.500000,Cen
14.9166667,-42.000000,Cen
14.1666667,-42.000000,Cen
14.1666667,-55.000000,Cen
14.5333333,-55.000000,Cen
14.5333333,-64.000000,Cen
13.5000000,-64.000000,Cen
12.8333333,-64.000000,Cen
12.8333333,-55.000000,Cen
11.8333333,-55.000000,Cen
11.8333333,-64.000000,Cen
11.2500000,-64.000000,Cen
11.2500000,-56.500000,Cen
11.0000000,-56.500000,Cen
11.0000000,-39.750000,Cen
20.0000000,+59.500000,Cep
20.0000000,+61.500000,Cep
20.4166667,+61.500000,Cep
20.4166667,+67.000000,Cep
20.6666667,+67.000000,Cep
20.6666667,+75.000000,Cep
20.1666667,+75.000000,Cep
20.1666667,+80.000000,Cep
21.0000000,+80.000000,Cep
21.0000000,+86.000000,Cep
21.0000000,+86.166667,Cep
23.0000000,+86.166667,Cep
23.0000000,+88.000000,Cep
 8.0000000,+88.000000,Cep
 8.0000000,+86.500000,Cep
 8.0000000,+85.000000,Cep
 5.0000000,+85.000000,Cep
 5.0000000,+80.000000,Cep
 3.5083333,+80.000000,Cep
 3.5083333,+77.000000,Cep
 3.4166667,+77.000000,Cep
 0.3333333,+77.000000,Cep
 0.3333333,+66.000000,Cep
23.5833333,+66.000000,Cep
23.5833333,+63.000000,Cep
23.1666667,+63.000000,Cep
23.1666667,+59.083333,Cep
22.8666667,+59.083333,Cep
22.8666667,+56.250000,Cep
22.3166667,+56.250000,Cep
22.3166667,+55.000000,Cep
22.1333333,+55.000000,Cep
22.1333333,+52.750000,Cep
21.9666667,+52.750000,Cep
21.9666667,+54.833333,Cep
20.6000000,+54.833333,Cep
20.6000000,+60.916667,Cep
20.5366667,+60.916667,Cep
20.5366667,+59.500000,Cep
 0.3333333,+00.000000,Cet
 0.3333333,+02.000000,Cet
 2.0000000,+02.000000,Cet
 2.0000000,+09.916667,Cet
 3.2833333,+09.916667,Cet
 3.2833333,+00.000000,Cet
 3.2833333,-01.750000,Cet
 2.6500000,-01.750000,Cet
 2.6500000,-24.383333,Cet
 1.6666667,-24.383333,Cet
 1.6666667,-25.500000,Cet
23.8333333,-25.500000,Cet
23.8333333,-07.000000,Cet
 0.3333333,-07.000000,Cet
 7.6666667,-82.500000,Cha
 7.6666667,-75.000000,Cha
 9.0333333,-75.000000,Cha
11.2500000,-75.000000,Cha
13.6666667,-75.000000,Cha
13.6666667,-82.500000,Cha
13.5000000,-64.000000,Cir
14.5333333,-64.000000,Cir
14.5333333,-55.000000,Cir
15.0500000,-55.000000,Cir
15.3333333,-55.000000,Cir
15.3333333,-60.000000,Cir
15.3333333,-61.000000,Cir
15.1666667,-61.000000,Cir
15.1666667,-63.583333,Cir
14.9166667,-63.583333,Cir
14.9166667,-67.500000,Cir
14.7500000,-67.500000,Cir
14.7500000,-70.000000,Cir
13.6666667,-70.000000,Cir
13.6666667,-65.000000,Cir
13.5000000,-65.000000,Cir
 5.0000000,-43.000000,Col
 5.0000000,-27.250000,Col
 6.1166667,-27.250000,Col
 6.1166667,-33.000000,Col
 6.5833333,-33.000000,Col
 6.5833333,-43.000000,Col
 6.0000000,-43.000000,Col
11.8666667,+14.000000,Com
11.8666667,+29.000000,Com
12.0000000,+29.000000,Com
12.0000000,+34.000000,Com
12.3333333,+34.000000,Com
12.3333333,+32.000000,Com
13.2500000,+32.000000,Com
13.2500000,+28.500000,Com
13.5000000,+28.500000,Com
13.5000000,+15.000000,Com
12.8333333,+15.000000,Com
12.8333333,+14.000000,Com
17.8333333,-37.000000,CrA
19.1666667,-37.000000,CrA
19.1666667,-45.500000,CrA
18.0000000,-45.500000,CrA
17.8333333,-45.500000,CrA
15.1833333,+26.000000,CrB
15.1833333,+33.000000,CrB
15.4333333,+33.000000,CrB
15.4333333,+40.000000,CrB
15.7500000,+40.000000,CrB
16.3333333,+40.000000,CrB
16.3333333,+27.000000,CrB
16.1666667,+27.000000,CrB
16.1666667,+26.000000,CrB
16.0333333,+26.000000,CrB
12.8333333,-11.000000,Crv
12.8333333,-22.000000,Crv
12.5833333,-22.000000,Crv
12.5833333,-24.500000,Crv
11.8333333,-24.500000,Crv
11.8333333,-11.000000,Crv
10.7500000,-06.000000,Crt
11.5166667,-06.000000,Crt
11.8333333,-06.000000,Crt
11.8333333,-11.000000,Crt
11.8333333,-24.500000,Crt
10.8333333,-24.500000,Crt
10.8333333,-19.000000,Crt
10.7500000,-19.000000,Crt
10.7500000,-11.000000,Crt
11.8333333,-55.000000,Cru
12.8333333,-55.000000,Cru
12.8333333,-64.000000,Cru
11.8333333,-64.000000,Cru
19.2583333,+27.500000,Cyg
19.2583333,+30.000000,Cyg
19.3583333,+30.000000,Cyg
19.3583333,+36.500000,Cyg
19.4000000,+36.500000,Cyg
19.4000000,+43.500000,Cyg
19.1666667,+43.500000,Cyg
19.1666667,+47.500000,Cyg
19.0833333,+47.500000,Cyg
19.0833333,+55.500000,Cyg
19.4166667,+55.500000,Cyg
19.4166667,+58.000000,Cyg
19.7666667,+58.000000,Cyg
19.7666667,+59.500000,Cyg
20.0000000,+59.500000,Cyg
20.5366667,+59.500000,Cyg
20.5366667,+60.916667,Cyg
20.6000000,+60.916667,Cyg
20.6000000,+54.833333,Cyg
21.9666667,+54.833333,Cyg
21.9666667,+52.750000,Cyg
21.9666667,+44.000000,Cyg
21.9083333,+44.000000,Cyg
21.9083333,+43.750000,Cyg
21.8750000,+43.750000,Cyg
21.8750000,+36.000000,Cyg
21.7333333,+36.000000,Cyg
21.7333333,+28.000000,Cyg
21.4166667,+28.000000,Cyg
20.9166667,+28.000000,Cyg
20.9166667,+29.000000,Cyg
19.6666667,+29.000000,Cyg
19.6666667,+27.500000,Cyg
20.5333333,+02.000000,Del
20.3000000,+02.000000,Del
20.3000000,+08.500000,Del
20.1416667,+08.500000,Del
20.1416667,+15.750000,Del
20.2500000,+15.750000,Del
20.2500000,+20.500000,Del
20.5666667,+20.500000,Del
20.5666667,+19.500000,Del
21.0500000,+19.500000,Del
21.0500000,+11.833333,Del
20.8750000,+11.833333,Del
20.8750000,+06.000000,Del
20.8333333,+06.000000,Del
20.8333333,+02.000000,Del
 3.8333333,-53.166667,Dor
 3.8333333,-51.000000,Dor
 4.0833333,-51.000000,Dor
 4.0833333,-49.000000,Dor
 4.2666667,-49.000000,Dor
 4.5000000,-49.000000,Dor
 4.5000000,-54.000000,Dor
 5.0000000,-54.000000,Dor
 5.0000000,-57.500000,Dor
 5.5000000,-57.500000,Dor
 5.5000000,-61.000000,Dor
 6.0000000,-61.000000,Dor
 6.0000000,-64.000000,Dor
 6.5833333,-64.000000,Dor
 6.5833333,-70.000000,Dor
 4.5833333,-70.000000,Dor
 4.5833333,-67.500000,Dor
 4.5833333,-59.000000,Dor
 4.3333333,-59.000000,Dor
 4.3333333,-56.500000,Dor
 4.0000000,-56.500000,Dor
 4.0000000,-53.166667,Dor
 9.1666667,+73.500000,Dra
 9.1666667,+82.000000,Dra
10.6666667,+82.000000,Dra
10.6666667,+80.000000,Dra
11.5000000,+80.000000,Dra
11.5000000,+77.000000,Dra
13.0000000,+77.000000,Dra
13.0000000,+70.000000,Dra
14.0000000,+70.000000,Dra
14.0000000,+66.000000,Dra
15.6666667,+66.000000,Dra
15.6666667,+70.000000,Dra
16.5333333,+70.000000,Dra
16.5333333,+75.000000,Dra
17.5000000,+75.000000,Dra
17.5000000,+80.000000,Dra
18.0000000,+80.000000,Dra
18.0000000,+86.000000,Dra
21.0000000,+86.000000,Dra
21.0000000,+80.000000,Dra
20.1666667,+80.000000,Dra
20.1666667,+75.000000,Dra
20.6666667,+75.000000,Dra
20.6666667,+67.000000,Dra
20.4166667,+67.000000,Dra
20.4166667,+61.500000,Dra
20.0000000,+61.500000,Dra
20.0000000,+59.500000,Dra
19.7666667,+59.500000,Dra
19.7666667,+58.000000,Dra
19.4166667,+58.000000,Dra
19.4166667,+55.500000,Dra
19.0833333,+55.500000,Dra
19.0833333,+47.500000,Dra
18.2333333,+47.500000,Dra
18.2333333,+50.500000,Dra
17.0000000,+50.500000,Dra
17.0000000,+51.500000,Dra
15.7500000,+51.500000,Dra
15.7500000,+53.000000,Dra
15.2500000,+53.000000,Dra
15.2500000,+55.500000,Dra
14.4166667,+55.500000,Dra
14.4166667,+63.000000,Dra
13.5000000,+63.000000,Dra
13.5000000,+64.000000,Dra
12.0000000,+64.000000,Dra
12.0000000,+66.500000,Dra
11.3333333,+66.500000,Dra
11.3333333,+73.500000,Dra
20.8333333,+02.000000,Equ
20.8333333,+06.000000,Equ
20.8750000,+06.000000,Equ
20.8750000,+11.833333,Equ
21.0500000,+11.833333,Equ
21.1166667,+11.833333,Equ
21.1166667,+12.500000,Equ
21.3333333,+12.500000,Equ
21.3333333,+02.000000,Equ
 3.5833333,+00.000000,Eri
 4.6166667,+00.000000,Eri
 4.6666667,+00.000000,Eri
 4.6666667,-04.000000,Eri
 5.0833333,-04.000000,Eri
 5.0833333,-11.000000,Eri
 4.9166667,-11.000000,Eri
 4.9166667,-14.500000,Eri
 4.8333333,-14.500000,Eri
 4.8333333,-27.250000,Eri
 4.7000000,-27.250000,Eri
 4.7000000,-30.000000,Eri
 4.5833333,-30.000000,Eri
 4.5833333,-37.000000,Eri
 4.2666667,-37.000000,Eri
 4.2666667,-40.000000,Eri
 3.8666667,-40.000000,Eri
 3.8666667,-44.000000,Eri
 3.4166667,-44.000000,Eri
 3.4166667,-46.000000,Eri
 3.0000000,-46.000000,Eri
 3.0000000,-49.000000,Eri
 2.6666667,-49.000000,Eri
 2.6666667,-51.000000,Eri
 2.4166667,-51.000000,Eri
 2.4166667,-54.000000,Eri
 2.1666667,-54.000000,Eri
 2.1666667,-58.500000,Eri
 1.3333333,-58.500000,Eri
 1.3333333,-53.500000,Eri
 1.5833333,-53.500000,Eri
 1.5833333,-51.500000,Eri
 1.8333333,-51.500000,Eri
 1.8333333,-48.166667,Eri
 2.3333333,-48.166667,Eri
 2.3333333,-40.000000,Eri
 3.0000000,-40.000000,Eri
 3.0000000,-39.583333,Eri
 3.5000000,-39.583333,Eri
 3.5000000,-36.000000,Eri
 3.7500000,-36.000000,Eri
 3.7500000,-24.383333,Eri
 2.6500000,-24.383333,Eri
 2.6500000,-01.750000,Eri
 3.2833333,-01.750000,Eri
 3.5833333,-01.750000,Eri
 1.6666667,-24.383333,For
 2.6500000,-24.383333,For
 3.7500000,-24.383333,For
 3.7500000,-36.000000,For
 3.5000000,-36.000000,For
 3.5000000,-39.583333,For
 3.0000000,-39.583333,For
 3.0000000,-40.000000,For
 2.3333333,-40.000000,For
 1.6666667,-40.000000,For
 1.6666667,-25.500000,For
 6.3083333,+12.000000,Gem
 6.3083333,+17.500000,Gem
 6.2166667,+17.500000,Gem
 6.2166667,+21.500000,Gem
 5.8833333,+21.500000,Gem
 5.8833333,+22.833333,Gem
 5.8833333,+28.000000,Gem
 6.5333333,+28.000000,Gem
 6.5333333,+35.500000,Gem
 7.3666667,+35.500000,Gem
 7.7500000,+35.500000,Gem
 7.7500000,+33.500000,Gem
 8.0000000,+33.500000,Gem
 8.0000000,+28.000000,Gem
 7.8833333,+28.000000,Gem
 7.8833333,+20.000000,Gem
 7.8083333,+20.000000,Gem
 7.8083333,+13.500000,Gem
 7.5000000,+13.500000,Gem
 7.5000000,+12.500000,Gem
 7.0000000,+12.500000,Gem
 7.0000000,+10.000000,Gem
 6.9333333,+10.000000,Gem
 6.9333333,+12.000000,Gem
21.3333333,-37.000000,Gru
23.0000000,-37.000000,Gru
23.3333333,-37.000000,Gru
23.3333333,-40.000000,Gru
23.3333333,-57.000000,Gru
22.0000000,-57.000000,Gru
22.0000000,-50.000000,Gru
21.3333333,-50.000000,Gru
21.3333333,-45.500000,Gru
16.2666667,+04.000000,Her
16.0833333,+04.000000,Her
16.0833333,+16.000000,Her
15.9166667,+16.000000,Her
15.9166667,+22.000000,Her
16.0333333,+22.000000,Her
16.0333333,+26.000000,Her
16.1666667,+26.000000,Her
16.1666667,+27.000000,Her
16.3333333,+27.000000,Her
16.3333333,+40.000000,Her
15.7500000,+40.000000,Her
15.7500000,+51.500000,Her
17.0000000,+51.500000,Her
17.0000000,+50.500000,Her
18.2333333,+50.500000,Her
18.2333333,+47.500000,Her
18.1750000,+47.500000,Her
18.1750000,+30.000000,Her
18.3666667,+30.000000,Her
18.3666667,+26.000000,Her
18.8666667,+26.000000,Her
18.8666667,+25.500000,Her
18.8666667,+21.083333,Her
18.8666667,+18.500000,Her
18.8666667,+12.000000,Her
18.6622222,+12.000000,Her
18.2500000,+12.000000,Her
18.2500000,+14.333333,Her
17.2500000,+14.333333,Her
17.2500000,+12.833333,Her
16.7500000,+12.833333,Her
16.7500000,+04.000000,Her
 4.2666667,-40.000000,Hor
 4.2666667,-49.000000,Hor
 4.0833333,-49.000000,Hor
 4.0833333,-51.000000,Hor
 3.8333333,-51.000000,Hor
 3.8333333,-53.166667,Hor
 3.5000000,-53.166667,Hor
 3.5000000,-57.500000,Hor
 3.2000000,-57.500000,Hor
 3.2000000,-67.500000,Hor
 2.1666667,-67.500000,Hor
 2.1666667,-58.500000,Hor
 2.1666667,-54.000000,Hor
 2.4166667,-54.000000,Hor
 2.4166667,-51.000000,Hor
 2.6666667,-51.000000,Hor
 2.6666667,-49.000000,Hor
 3.0000000,-49.000000,Hor
 3.0000000,-46.000000,Hor
 3.4166667,-46.000000,Hor
 3.4166667,-44.000000,Hor
 3.8666667,-44.000000,Hor
 3.8666667,-40.000000,Hor
 8.0833333,+00.000000,Hya
 8.0833333,+07.000000,Hya
 9.2500000,+07.000000,Hya
 9.5833333,+07.000000,Hya
 9.5833333,+00.000000,Hya
 9.5833333,-11.000000,Hya
10.7500000,-11.000000,Hya
10.7500000,-19.000000,Hya
10.8333333,-19.000000,Hya
10.8333333,-24.500000,Hya
11.8333333,-24.500000,Hya
12.5833333,-24.500000,Hya
12.5833333,-22.000000,Hya
12.8333333,-22.000000,Hya
14.2500000,-22.000000,Hya
14.2500000,-24.500000,Hya
14.9166667,-24.500000,Hya
14.9166667,-29.500000,Hya
12.5833333,-29.500000,Hya
12.5833333,-33.000000,Hya
12.2500000,-33.000000,Hya
12.2500000,-35.000000,Hya
11.0000000,-35.000000,Hya
10.8333333,-35.000000,Hya
10.8333333,-31.166667,Hya
10.5833333,-31.166667,Hya
10.5833333,-29.166667,Hya
10.2500000,-29.166667,Hya
10.2500000,-26.500000,Hya
 9.7500000,-26.500000,Hya
 9.7500000,-24.000000,Hya
 9.3666667,-24.000000,Hya
 9.0833333,-24.000000,Hya
 9.0833333,-19.000000,Hya
 8.5833333,-19.000000,Hya
 8.5833333,-17.000000,Hya
 8.3666667,-17.000000,Hya
 8.3666667,-11.000000,Hya
 8.0833333,-11.000000,Hya
 4.5833333,-67.500000,Hyi
 4.5833333,-70.000000,Hyi
 4.5833333,-75.000000,Hyi
 3.5000000,-75.000000,Hyi
 3.5000000,-82.500000,Hyi
 0.0000000,-82.500000,Hyi
 0.0000000,-75.000000,Hyi
 0.7500000,-75.000000,Hyi
 0.7500000,-76.000000,Hyi
 1.3333333,-76.000000,Hyi
 1.3333333,-58.500000,Hyi
 2.1666667,-58.500000,Hyi
 2.1666667,-67.500000,Hyi
 3.2000000,-67.500000,Hyi
21.3333333,-75.000000,Ind
21.3333333,-60.000000,Ind
20.3333333,-60.000000,Ind
20.3333333,-57.000000,Ind
20.3333333,-45.500000,Ind
