SO-67;35870;145.875 ;435.345 ;435.300 ;FM;;inactive
SO-114;51081;145.875 ;436.666 ;436.666 ;1k2/2k4 AFSK APRS FM CW*;AM5SAT;re-entered
SO-115;51080;145.925 ;436.888 ;436.888 ;1k2/2k4 AFSK FM APRS CW;AM6SAT;re-entered
SO-120;56992;145.925/145.975;436.888 ;436.888 ;50*/300/1k2-9k6 FSK FM CW*;AO4URE;re-entered
SO-121;58567;145.875 ;436.666 ;436.666 ;50*/300/1k2-9k6 USB FM CW;;re-entered
SO-124;62690;145.925 ;436.888 ;436.888 ;200*-2k4 FSK FM CW*;;active
SO-125;63492;145.875 ;436.666 ;436.666 ;200*-2k4_USB FM CW;;re-entered
SO-127;68446;145.875 ;436.875 ;;200/800*/1600_FSK SSDV;;active
SPACEANT-D;58290;;437.425 ;;1k2 GFSK;;inactive
SpaceCube;42717;145.860 ;436.880 ;;1k2 AFSK FM;ON05FR;re-entered
Spacegus;56187;;402.790 ;;;;unknown
SPACEHAUC-1;49277;;437.500 ;;9k6 FSK;;re-entered
SpaceTeamSat1;;;437.395 ;;1k2_GFSK CW;;to be launched
SpaceTuna-1;54537;;;;Blue LED;;unknown
Spacevan;58295;;2271.750/2288.500;;FM;;inactive
Spacevan-002;;;2271.750/2288.500;;;;unknown
Space-Weather-CubeSat-1;;;;;;;to be launched
SPADEX-A;62459;;436.500 ;;9k6 BPSK;;unknown
SPADEX-B;62460;;2210.000 ;;1500000 BPSK;;unknown
SPARTAN;48912;;400.360 ;;9k6 GFSK;;inactive
SPARCS;;;2225.500 ;;FM;;unknown
Sparrow;43881;437.325 ;435.525/435.700*;;4k8*/9k6 GMSK;DP1GOS;active
SPATIUM-I;43638;;401.000/467.000;;;;re-entered
SpeiSat;56991;;437.500 ;;9k6 GMSK;SPEIST;re-entered
Sphinx/Frazier;63232;;400.500/401.100;;38k4 GFSK;;unknown
SpinSat;40314;;437.230 ;;9k6 GFSK;;inactive
SPIN-1;52743;;401.000 ;;9k6 GFSK;;inactive
SPIN-2;;;401.025/2230.000;;4k8_GMSK;;unknown
SPIP;;;;;;;unknown
SpIRIT;58468;;401.895 ;;9k6 FSK;;active
SPIRONE;66657;;436.650/2425.100;;9k6 GMSK;6K0FX;active
SPOC;46921;;437.350/2401.300;;9k6 GMSK/2M QPSK;MOCI;re-entered
SpooQy-1;44332;;435.300/436.200*/437.500;;4k8/9k6* GMSK;;re-entered
SporeSat;39681;;2401.200-2431.200;437.100 ;1k2 AFSK;;unknown
SPOQC;68836;;;;;;unknown
SPORT;55129;;400.860 ;;1k2/9k6* BPSK;SPORT;re-entered
SPRITE;;;437.325/2402.000;;19k2_GMSK 4M_BPSK;;unknown
Sprites;;;437.240/437.325;;125 MSK;;unknown
Sprites;;;437.240 ;;CDMA;;re-entered
SPROUT;39770;;437.525 ;437.525 ;1k2AFSK 9k6GMSK CW*;JQ1ZJQ;re-entered
SPROUT;39770;437.600 ;437.600 ;;SSTV;;re-entered
SRMSAT;37841;145.900 ;437.500 ;437.425 ;CW;;inactive
SR-0;60455;;437.400 ;;1k2*/9k6 FSK LoRa;SPRKD0;unknown
SSETI;28894;;437.250 ;;9k6 FSK;SSETI1;inactive
SSIETSAT;47717;;436.000;;LoRa;;re-entered
SSS-2B;56184;;435.800 ;;9k6 GMSK;YM2RTU;re-entered
STACEM;;;;;;;failure
StangSat;;;;;;;unknown
Star-Vibe;55009;;437.025 ;;4k8*/9k6GMSK;OM9GRB;inactive
STARS-mother;33498;;437.485 ;437.305 ;1k2 FM CW*;JR5YBN;active
STARS-daughter;33498;;437.465 ;437.275 ;1k2 FM CW*;JR5YBO;active
STARS-AO;43679;;437.400*/437.200;437.350 ;1k2*AFSK 115kGMSK CW;JJ2YSY;inactive
STARS-C-mother;41895;;437.405 ;437.245 ;1k2 FM CW;JJ2YPL;re-entered
STARS-C-daughter;41895;;437.425 ;437.255 ;1k2 FM CW;JJ2YPM;re-entered
STARS-EC(A);47928;;437.405/437.200;437.245 ;115k2 CW;JJ2YVA;re-entered
STARS-EC(B);47928;;437.425/437.200;437.255 ;115k2 CW;JJ2YVB;re-entered
STARS-EC(C);47928;;437.400/437.200;437.350 ;115k2 CW;JJ2YVC;re-entered
STARS-II-mother;39579;;437.405 ;437.245 ;1k2 AFSK CW;JR5YDX;re-entered
STARS-II-daughter;39579;;437.425 ;437.255 ;1k2 AFSK CW;JR5YDY;re-entered
STARS-Me-mother;43640;;437.405 ;437.245 ;1k2AFSK 9k6GMSK CW;JJ2YPL;re-entered
STARS-Me-daughter;43640;;437.425 ;437.255 ;1k2AFSK 9k6GMSK CW;JJ2YPM;re-entered
STARS-Me2;65731;;437.400 ;437.350 ;1k2AFSK 9k6FSK CW;JJ2YXO;re-entered
STARS-X;;;436.325/437.750*;;1k2AFSK 9k6FSK SSTV CW;;unknown
Startical-IOD-2;;;;;;;unknown
STECCO;47962;;435.800 ;;9k6 FSK;;re-entered
STEP CubeLab;43138;;437.485 ;437.485 ;9k6 FSK CW*;;re-entered
STEP CubeLab-II;52897;;437.485 ;;9k6 GMSK;STEP2;inactive
Stitch;64590;;401.100/402.790/2200.500;;4k8 GMSK FM;HUBBLE7;inactive
STMSat-1;41476;;437.000/437.800 ;;9k6 GMSK SSTV;;re-entered
STORK-1;51087;;401.100 ;;FM;;inactive
STORK-2;51088;;401.100 ;;FM;;inactive
STORK-3;51098;;401.100 ;;9k6 FSK;;re-entered
STORK-4;48873;;401.100 ;;9k6 FSK;;re-entered
STORK-5;48872;;401.100 ;;9k6 FSK;;re-entered
STPSat-7;;;;;;;unknown
STRaND-1;39090;;437.568 ;;9k6 GMSK;;active
StratoSat-TK1;57167;;435.870 ;;9k6 GFSK;RS52S;re-entered
StratoSat-TK1-A;57322;;435.260 ;435.060 ;LoRa CW;RS45S;re-entered
StratoSat-TK1-B;57324;;435.260 ;;9k6 FSK LoRa;RS52SB;re-entered
StratoSat-TK1-D;57326;;435.260 ;;9k6 FSK LoRa;RS52SD;re-entered
StratoSat-TK1-E;57323;;435.260 ;;9k6 FSK LoRa;RS52SE;re-entered
StratoSat-TK1-G;57325;;435.260 ;;9k6 FSK LoRa;RS52SG;re-entered
StratoSat-TK1-V;57327;;435.260 ;;9k6 FSK LoRa;RS52SV;re-entered
STRIX-2;62406;;2277.307 ;;FM;;unknown
StudSat;36796;437.505 ;437.505 ;437.861 ;9k6 FSK CW;;inactive
STU-1;;;2402.000-2445.000;436.360 ;9k6 GMSK;;failure
SUCHAI;42788;;437.229 ;437.229 ;CW;SUCHAI;re-entered
SUCHAI-2;52192;;437.230 ;;4k8 FSK;;re-entered
SUCHAI-3;52191;;437.250 ;;4k8 FSK;;re-entered
SuitSat-1;28933;;145.990 ;;FM;;unknown
SuitSat-2;37772;435.742-435.758;145.938-145.922;145.919 ;FM;;re-entered
SuitSat-2;37772;;145.950 ;;FM SSTV Telemetry;;re-entered
SuitSat-2;37772;;145.918 ;145.919 ;BPSK-1000/CW;RS01S;re-entered
SuitSat-2;37772;;145.939 ;145.939 ;BPSK-400/CW;;re-entered
SumbandilaSat;35870;145.875 ;435.345 ;435.300 ;FM;;inactive
Suomi-100;43804;;437.775/2410.000;;9k6 FSK;;active
SUPERDOVE-003;;;2246.000;;FM;;inactive
Supernova-Beta;;;437.570 ;;1k2 AFSK;;failure
SurfSat;43614;;437.275 ;;9k6 FSK;;re-entered
Surveillance;;; 400.130/436.550 ;;LoRa;;unknown
SuryaSatellite-1;55181;145.825 ;145.825 ;435.825 ;1k2AFSK APRS CW;YH1SSS;re-entered
SUSat;42730;;436.775 ;;9k6 FSK;;re-entered
SCV-019;;;;;;;unknown
Svyatobor-1;57187;;437.875 ;;2k4*/4k8/9k6 GMSK_USP;;active
SwampSat;39402;;437.385 ;;9k6 FSK;;re-entered
SwampSat-2;45115;;145.875/436.600*/2432.000;;9k6 GMSK/3M QPSK;WK2XID;re-entered
Swayam COEP;41607;;437.025 ;437.025 ;1k2 BPSK CW;SWAYAM;inactive
Swiatowid;44426;436.000 ;145.850/435.500*/2435.000;;1k2*AFSK/9k6GFSK;SR9SAT;re-entered
SW1FT;50993;;401.025 ;;FM;;inactive
SwissCube-1;35932;;437.505 ;437.505 ;1k2 FSK CW;HB9EG1;inactive
SWSU-55 No1;53305;;437.050/437.050;;1k145 AFSK SSTV AUDIO;RS10S;re-entered
SWSU-55 No2;53305;;437.050/437.062;;1k145 AFSK SSTV AUDIO;RS11S;re-entered
SWSU-55 No3;53309;;437.050/437.075;;1k145 AFSK SSTV AUDIO;RS1S;re-entered
SWSU-55 No4;53307;;437.050/437.082;;1k145 AFSK SSTV AUDIO;RS2S;re-entered
SWSU-55 No5;53308;;437.050/437.100;;1k145 AFSK SSTV AUDIO;RS3S;re-entered
SWSU-55 No6;53306;;437.050/437.087;;1k145 AFSK SSTV AUDIO;RS4S;re-entered
SWSU-55 No7;53310;;437.050/437.1125;;1k145 AFSK SSTV AUDIO;RS5S;re-entered
SWSU-55 No8;53311;;437.050/437.000;;1k145 AFSK SSTV AUDIO;RS6S;re-entered
SWSU-60;61787;;437.050 ;;1135 AFSK;RS41S;unknown
SXC3-212;53374;;437.550 ;;2k4/4k8*GMSK_USP;RS32S;re-entered
SXC3-213;53383;;435.570 ;;2k4 GMSK_USP;RS21S;re-entered
SXC3-214;53377;;437.900 ;;2k4 GMSK_USP;RS28S;re-entered
SXC3-215;53386;;437.800 ;;2k4 GMSK_USP;RS33S;re-entered
SXC3-216;53376;;435.670 ;;2k4/4k8*GMSK_USP;RS23S;active
SXC3-217;53384;;437.750 ;;2k4/4k8*GMSK_USP;RS30S;re-entered
SXC3-218;53375;;437.700 ;;2k4 GMSK_USP;RS34S;re-entered
SXC3-219;53381;;437.650 ;;2k4/4k8*GMSK_USP;RS19S;re-entered
SXC3-2110;53373;;436.050 ;;2k4 GMSK_USP;RS29S;re-entered
SXC3-2111;53382;;435.380 ;;2k4/9k6*/19k2 GMSK_USP;RS8S;re-entered
SZESAT;;;437.400 ;;2k4-19k2_GFSK LoRa;;unknown
S-NetA;43188;;435.950/2263.000;;1k2*/2k4 FFSK;DP0TBB;inactive
S-NetB;43187;;435.950/2263.000;;1k2*/2k4 FFSK;DP0TBC;inactive
S-NetC;43189;;435.950/2263.000;;1k2*/2k4 FFSK;DP0TBD;inactive
S-NetD;43186;;435.950/2263.000;;1k2*/2k4 FFSK;DP0TBE;inactive
TabletSat-Aurora;40017;;435.550/436.100;437.050 ;9k6 GMSK D-STAR;;inactive
TACHELES;;;;;;;to be launched
Taifa-1;56209;;400.360 ;;9k6 GMSK;;unknown
Taka;54534;;145.825/435.375;435.375 ;4k8 GMSK APRS CW;;inactive
Tancredo-1;41391;;437.200 ;437.200 ;1k2 AFSK CW;PY0ETA;re-entered
TANSTAAFL-2;62378;;2205.000/2282.500;;196k8_BPSK/131k_QPSK;;unknown
Tanusha-SWSU-1;42911;;437.050 ;145.800 ;9k6 FSK Voice;RS6S;re-entered
Tanusha-SWSU-2;42912;;437.050 ;145.800 ;9k6 FSK Voice;RS7S;re-entered
Tanusha-SWSU-3;43597;;437.050 ;;1k2 AFSK Voice;RS8S;re-entered
Tanusha-SWSU-4;43598;;437.050 ;;1k2 AFSK Voice;RS9S;re-entered
TARGIT;51440;;437.285 ;;9k6 FSK*/MSK/GFSK/GMSK;T4RG1T;re-entered
TartanArtibeus-1;51078;;401.820 ;;9k6 FSK;;inactive
TATARA-1;;;;;;;failure
TATARA-1R;;;2280.000 ;;;;failure
Taurus-1;44530;145.820 ;436.760 ;435.840 ;9k6 BPSK FM;;inactive
TAURUS-1;;;401.7625;;9k6 GFSK;;inactive
TAURUS-2;;;401.7625;;9k6 GFSK;;inactive
TAURUS-3;;;401.7625;;9k6 GFSK;;inactive
TAURUS-4;;;401.7625;;9k6 GFSK;;inactive
Tausat-1;47926;;436.400 ;436.400 ;9k6 BPSK CW;TAUSAT;re-entered
Tausat-2;55073;;436.400 ;;9k6 BPSK;TAUSAT;re-entered
TBEx-A;44356;;437.485 ;;9k6 GMSK;KF6RFX;re-entered
TBEx-B;44359;;437.485 ;;9k6 GMSK;KF6RFX;re-entered
TCU-01;;;436.325/437.750;;1k2_AFSK 9k6_GMSK SSTV CW
TechEdSat-1;38854;;437.465 ;437.465 ;1k2 FM CW;KJ6TVO;re-entered
TechEdSat-2;39143;;;;;;re-entered
TechEdSat-3;39415;;437.465 ;437.465 ;1k2 FM CW;;re-entered
TechEdSat-4;40455;;;;;;re-entered
TechEdSat-5;42066;;;;;;re-entered
TechEdSat-6;43026;;;;;;re-entered
TechEdSat-7;47312;;;;;;re-entered
TechEdSat-8;44032;;;;;;re-entered
TechEdSat-9;;;;;;;to be launched
TechEdSat-10;45917;;;;;;re-entered
TechEdSat-11;60208;;401.875/437.465/2280.000;;1k2 FM;;inactive
TechEdSat-12;;;;;;;to be launched
TechEdSat-13;51095;;;;;;re-entered
TechEdSat-14;;;;;;;unknown
TechEdSat-15;53957;;;;;;re-entered
TechEdSat-16;;;;;;;to be launched
TechEdSat-22;;;401.875 ;;;;inactive
TechEdSat-23;;;;;;;unknown
TechnoSat;42829;;435.950;435.950;4k8*/9k6 GMSK CW;DP0TBA;inactive
TechSat-1B;25397;145.850/145.930;435.225*/435.325;;9k6 FSK;4XTECH-11 12;active
TeikyoSat-3;39576;;437.450 ;437.450 ;1k2 AFSK CW;JQ1ZKM;re-entered
TeikyoSat-4;49396;;437.450/5831.000;437.450 ;1k2AFSK 9k6GMSK 115k2FSK CW*;JS1YHH;inactive
Ten-Koh;43677;;437.390 ;437.390 ;1k2AFSK 9k6* GMSK CW WSJT;JG6YKY;inactive
Ten-Koh2;68261;145.895-145.935;435.875-435.915/435.895;435.860 ;4k8-38k4_GMSK SSB CW*;JS1YKI;active
Ten-Koh3;;;436.740/437.400;;1k2AFS/9k6MSK/162_LoRa;;to be launched
TEPCE-1/2;;;;;;;unknown
TERRA;25994;;8212.500 ;;;;weather sat
TetherSat;;;437.100/437.305;;9k6 GFSK;;inactive
TEVEL-1;51013;145.970 ;436.400 ;;9k6 BPSK* FM;T1OFK;re-entered
TEVEL-2;51069;145.970 ;436.400 ;;9k6 BPSK FM*;T2YRC;re-entered
TEVEL-3;50988;145.970 ;436.400 ;;9k6 BPSK FM*;T3TYB;re-entered
TEVEL-4;51063;145.970 ;436.400 ;;9k6 BPSK FM*;T4ATA;re-entered
TEVEL-5;50998;145.970 ;436.400 ;;9k6 BPSK FM*;T5SNG;re-entered
TEVEL-6;50999;145.970 ;436.400 ;;9k6 BPSK FM*;T6NZR;re-entered
TEVEL-7;51062;145.970 ;436.400 ;;9k6 BPSK FM*;T7ADM;re-entered
TEVEL-8;50989;145.970 ;436.400 ;;9k6 BPSK* FM;T8GBS;re-entered
TEVEL2-1;63217;145.970 ;436.400 ;;9k6 BPSK FM;TVL2-1-1;active
TEVEL2-2;63219;145.970 ;436.400 ;;9k6 BPSK FM;TVL2-2-1;active
TEVEL2-3;63218;145.970 ;436.400 ;;9k6 BPSK FM;TVL2-3-1;active
TEVEL2-4;63213;145.970 ;436.400 ;;9k6 BPSK FM;TVL2-4-1;active
TEVEL2-5;63214;145.970 ;436.400 ;;9k6 BPSK FM;TVL2-5-1;active
TEVEL2-6;63215;145.970 ;436.400 ;;9k6 BPSK FM;TVL2-6-1;active
TEVEL2-7;63238;145.970 ;436.400 ;;9k6 BPSK FM;TVL2-7-1;active
TEVEL2-8;63239;145.970 ;436.400 ;;9k6 BPSK FM;TVL2-8-1;active
TEVEL2-9;63237;145.970 ;436.400 ;;9k6 BPSK FM;TVL2-9-1;active
Theos-2;;;2244.230 ;;;;failure
Thybolt-1;54363;;436.175 ;435.360 ;4k8/9k6 FSK CW*;THY01;re-entered
Thybolt-2;54364;;436.175 ;435.360 ;4k8/9k6 FSK CW*;THY02;re-entered
Thybolt-3;;;468.500 ;;LoRa;;failure
TIANHE;48274;435.06839;145.98723;;FM;;unknown
TIANHE;48274;145.850 ;145.985 ;;NFM Crew Voice;;unknown
TIANHE;48274;435.050 ;436.510 ;;NFM Crew Voice;;unknown
TIANHE;48274;145.875 ;436.510 ;;NFM Repeater;;unknown
TIANHE;48274;435.075 ;145.985 ;;NFM Repeater;;unknown
TIANHE;48274;145.825 ;145.825 ;;1k2_AFSK;;unknown
TIANHE;48274;437.550 ;437.550 ;;1k2_AFSK;;unknown
TIANHE;48274;145.850 ;145.985 ;;SSTV Imaging;;unknown
TIANHE;48274;435.050 ;436.510 ;;SSTV Imaging;;unknown
TIANQIN-1;44881;435.270-435.290;145.935-145.915;;SSB*;;inactive
TIANQIN-1;44881;;145.890 ;;4k8 GMSK;BJ1SO;inactive
TIANQIN-1;44881;;145.910 ;145.910 ;CW;BJ1SV;inactive
Tianqi-4B;44841;;401.612 ;;FM;;re-entered
Tianwang-1A;40928;;435.645 ;;4k8*/9k6 GMSK;;re-entered
Tianwang-1B;40927;;437.645 ;;4k8*/9k6 GMSK;;re-entered
Tianwang-1C;40926;;435.645 ;;4k8*/9k6 GMSK;;re-entered
Tianyi-1;41842;;437.500/437.525;2401.600 ;9k6 GMSK;;unknown
Tianyi-2;43155;435.350/2403.000/5653.000;435.350*/2403.000/5833.000;;9k6 GMSK/5M OFDM;;active
Tianyi-3;43664;435.875/2406.000/5656.000;435.875/2406.000/5836.000;;9k6 GMSK/5M OFDM;;unknown
Tianyi-4;43669;435.925/2409.000/5659.000;435.925*/2409.000/5839.000;;9k6 GMSK/5M OFDM;;active
Tianyi-5;43553;436.025/2412.000/5665.000;436.025/2412.000/5842.000;;9k6 GMSK/5M OFDM;;unknown
Tianyi-6;43158;436.100/2415.000/5667.000;436.100*/2415.000/5845.000;;9k6 GMSK/5M OFDM;;inactive
Tiger-5/6;;;;;;;unknown
Tiger-8;59120;;2240.500 ;;FM;;unknown
TigriSat;40043;;435.000 ;;9k6 FSK;HNATIG;active
Time-Flies;;;2260.000 ;;GMSK;;unknown
Time-We'll-Tell;;;;;;;unknown
TIRSAT;58989;;2277.300;;;;non-amateur
TIsat-1;36799;145.980 ;437.305 ;145.980 ;FM AFSK PSK CW;HB9DE;inactive
TiungSat;26548;145.850/145.925;437.325 ;;38k4 FSK;MYSAT3-11 12;inactive
TJ3Sat;39385;;437.320 ;437.320 ;CW;;re-entered
TJREVERB;55128;145.825 ;145.825 ;;1k2AFSK APRS;;inactive
Toki;42820;;437.375 ;437.372 ;1k2AFSK 9k6GMSK CW;JG6YJO;re-entered
Tomorrow-R1;56199;;400.500 ;;38k4 GFSK;;re-entered
Tomorrow-R2;56962;;400.500 ;;38k4 GFSK;;unknown
Tomsk-TPU-120;42910;;437.025 ;145.800 ;9k6 FSK Voice;RS4S;inactive
TORO;60530;;435.410 ;;4k8*/9k6 GMSK;XX0UHF;unknown
TORO-2;;;401.580 ;;4k8_GFSK;;unknown
TORO-3;68481;;401.580 ;;4k8_GFSK;PYRAC3;active
TO-31;25396;145.925/145.975;436.925/436.900;;9k6 FSK;TMSAT1-11 12;inactive
TO-89;41932;;437.525 ;437.525 ;1k2 FM CW;JQ1ZTK;re-entered
TO-108;44881;435.270-435.290;145.935-145.915;;SSB*;;inactive
TO-108;44881;;145.890 ;;4k8 GMSK;BJ1SO;inactive
TO-108;44881;;145.910 ;145.910 ;CW;BJ1SV;inactive
TPA-1;64533;;401.900/2220.500;;2k4 FSK;;inactive
Trailblazer-1;39400;;437.425 ;;9k6 FSK;;re-entered
TriSat;46280;145.900 ;436.500 ;435.6125 ;9k6 GMSK CCSDS;;re-entered
TriSat-R;53108;;435.613 ;;1000 GFSK;;inactive
TriSat-1;67755;;;;LoRa;;unknown
TriSat-2;67298;;;;LoRa;;unknown
TriSat-3;67298;;;;LoRa;;unknown
TriSat-4;67482;;;;LoRa;;unknown
TriSat-S;;;2280.550 ;;FM;;to be launched
Triton-1;39427;435.xxx;145.818/145.823*;2408.000 ;1k2 RC-BPSK CW*;TRIV0 TRIV1;inactive
Triton;58017;;;400.900 ;CW;;inactive
TROOP-F3;;;;;;;unknown
TRSI-1;44831;;437.075 ;437.075;FSK CW;;re-entered
TRSI-2;52420;;437.075 ;;2k4 BPSK;;re-entered
TRSI-3;52418;;437.075 ;437.075 ;FSK* CW;;re-entered
TRYAD-1;;;401.475 ;;;;unknown
TRYAD-2;;;401.475 ;;;;unknown
TSAT;39682;;;;;;unknown
Tsiolkovsky_Ryazan-1;53312;;437.050/437.025;;1k145 AFSK SSTV AUDIO;RS9S;re-entered
Tsiolkovsky_Ryazan-2;53313;;437.050/437.0125;;1k145 AFSK SSTV AUDIO;RS12S;re-entered
TSUBAME;40302;;437.505 ;437.275 ;1k2 AFSK CW;JQ1ZHX;re-entered
Tsuru;47927;145.825 ;145.825 ;437.375 ;4k8*FSK APRS CW;JG6YMX;re-entered
TTU100;46312;;435.450*/10465.000;ES1WS;9k6* FSK/GMSK/MSK/OQPSK;;re-entered
TTU101;44401;;435.450*/435.500/10460.000;;9k6 GFSK/GMSK;;unknown
TUBIN;48900;;435.950 ;;4k8*/9k6 GMSK_mobitex;DP0TBN;re-entered
TUMnanoSAT;53464;;436.680 ;;9k6 GMSK;ER1TUM;re-entered
TuPOD;41936;;437.425 ;437.425 ;1k2 GMSK CW;TUPOD;re-entered
TURKSAT-3USAT;39152;145.940-145.990;435.200-435.250;437.225 ;SSB CW;;inactive
TUSUR-GO;61782;;437.730 ;437.730 ;9k6 GFSK CW;RS78S;active
TW-1A;40928;;435.645 ;;4k8*/9k6 GMSK;;re-entered
TW-1B;40927;;437.645 ;;4k8*/9k6 GMSK;;re-entered
TW-1C;40926;;435.645 ;;4k8*/9k6 GMSK;;re-entered
TY-1;41842;;437.500/437.525;2401.600 ;9k6 GMSK;;re-entered
TY-2;43155;435.350/2403.000/5653.000;435.350*/2403.000/5833.000;;9k6 GMSK/5M OFDM;;re-entered
TY-3;43664;435.875/2406.000/5656.000;435.875/2406.000/5836.000;;9k6 GMSK/5M OFDM;;unknown
TY-4;43665;435.925/2409.000/5659.000;435.925*/2409.000/5839.000;;9k6 GMSK/5M OFDM;;re-entered
TY-5;43553;436.025/2412.000/5665.000;436.025/2412.000/5842.000;;9k6 GMSK/5M OFDM;;unknown
TY-6;43158;436.100/2415.000/5667.000;436.100*/2415.000/5845.000;;9k6 GMSK/5M OFDM;;re-entered
T_MicroSat-1;66766;;401.025 ;;9k6_GFSK;TRON 1;active
T_MicroSat-2;68433;;401.025/2220.000;;9k6_GFSK;TRON 2;active
UaiSat;;;;;;;failure
UAPSat-1;39571;145.980 ;437.385 ;;1k2 AFSK;OA0UAP;inactive
UBAKUSAT;43467;145.940-145.990;435.200-435.250;;SSB;;re-entered
UBAKUSAT;43467;;437.325 ;437.225 ;9k6 GMSK CW;YM1RAS;re-entered
UbatubaSat;41931;;437.200 ;437.200 ;1k2 AFSK CW;PY0ETA;inactive
UCLSat;42765;;435.975 ;;9k6 GMSK;ON03GB;inactive
Uguisu;44330;;437.375 ;437.375 ;4k8 GMSK CW;JG6YLE;re-entered
uHETSat;58466;;401.500 ;;19k2BPSK 38k4FSK;;inactive
UiTMSAT-1;43589;145.825 ;145.825/437.375;437.375 ;APRS CW;JG6YKN;inactive
UiTMSAT-2;67686;;45.825/437.375;437.375 ;1k2_AFSK 4k8_GMSK CW;;unknown
Ukpik-1;57314;437.160 ;437.160 ;;9k6 2GFSK;;re-entered
UKube-1;40074;435.060-435.080;145.960-145.940;;SSB;;inactive
UKube-1;40074;;145.805/2401.000;145.840 ;1k2 BPSK CW;UKUBE1;inactive
UM5Sat-Ribat;60554;;401.100 ;;2k4 GFSK;;inactive
UM5Sat-EOsat;60555;;401.275 ;;2k4 GFSK;;inactive
Umbra-01;48906;;2254.000;;FM;;re-entered
Umbra-02;50986;;2254.000;;FM;;inactive
Umbra-03;52753;;2254.000;;FM;;re-entered
Umbra-04;55050;;2254.000;;FM;;re-entered
Umbra-05;55036;;2254.000;;FM;;unknown
Umbra-06;56189;;2254.000;;FM;;unknown
Umbra-07;58297;;2254.000;;FM;;inactive
Umbra-08;58292;;2254.000;;FM;;inactive
Umbra-09;;;2254.000;;FM;;unknown
Umbra-10;;;2254.000;;FM;;unknown
UmKA-1;57172;;435.825/437.625*/2402.000;;2k4/4k8/9k6*GMSK_USP SSTV;RS40S;active
UND-ROADS-1;64535;435.400 ;145.900/435.400*/2401.875;;1k2/4k8*/9k6/19k2 FSK;;active
UND-ROADS-2;64549;435.400 ;145.900/435.400*/2401.875;;1k2/4k8*/9k6/19k2 FSK;;active
UniBRITE;39092;;145.890 ;145.890 ;CW;;inactive
UNICORN-1;51076;;401.820 ;;9k6 FSK;;re-entered
UNICORN-2;52421;;;;;;re-entered
UNICORN-2A;51073;;401.820 ;;9k6 FSK;;re-entered
UNICORN-2B;44827;;;;;;re-entered
UNICORN-2C;44828;;;;;;re-entered
UNICORN-2D;51032;;401.820 ;;9k6 FSK;;re-entered
UNICORN-2E;;;;;;;re-entered
UNICORN-2F;;;;;;;re-entered
UNICORN-2G;;;;;;;failure
UNICORN-2H;;;;;;;failure
UNICORN-2I;56230;;401.820 ;;9k6_FSK;;re-entered
UNICORN-2J;58566;;;;;;re-entered
UNICORN-2K;;;;;;;re-entered
UNICORN-2L;58727;;;;;;unknown
UNICORN-2M;58726;;;;;;unknown
UNICORN-2N;58642;;;;;;re-entered
UNICORN-2O;63980;;;;;;unknown
UNICORN-2P;63981;;;;;;unknown
UNICORN-2Q;63491;;;;;;unknown
UNICORN-2R;;;401.820 ;;;;unknown
UNICORN-2S;;;401.820 ;;;;unknown
UNICubeSAT;38085;;437.305 ;;9k6 FSK;;inactive
UNIFORM-1;39767;;2228.000;;;;non-amateur
UniSat-5;39421;;437.175/437.425;;9k6 GMSK;;inactive
UniSat-6;40012;;437.421 ;;9k6 GMSK;II0US;inactive
UniSat-7;47945;;437.425 ;;9k6 GFSK;II0US;active
UNITEC-1;36578;;5840.000 ;5840.000 ;1k2 AFSK CW;JQ1ZUN;deep space
UNNE-1;;;145.925 ;436.888 ;436.888 ;1k2_FSK FM CW;to be launched
UNSA-SAT1;;;3.4GHz;;230K BPSK;;unknown
UNSW-EC0;42723;;436.525/2400.500;;4k8 GMSK;ON02AU;re-entered
UO-9;12888;;145.825/435.025;2401.000 ;SSB CW;;re-entered
UO-11;14781;;145.825*/435.025;2401.500 ;1k2_AFSK FM PSK;UOSAT2;inactive
UO-14;20437;145.975 ;435.070 ;;FM;;inactive
UO-15;20438;;435.120 ;435.120 ;CW;;re-entered
UO-22;21575;145.900/145.975;435.120 ;;9k6 FSK;UOSAT5-11 12;inactive
UO-36;25693;145.960 ;437.400/437.025;;38k4 FSK;UO121-11 12;inactive
UPMSat;23607;;137.955 ;;;;unknown
UPMSat-2;46276;;437.405 ;;1k2 FSK;UPMST2;re-entered
UPSat;42716;;435.765 ;;9k6 GMSK;GND;re-entered
UreSat-1;56992;145.925/145.975;436.888 ;436.888 ;50*/300/1k2-9k6 FSK FM CW*;AO4URE;re-entered
URSA MAIOR;42776;;435.950;;9k6 FSK;URSAMR;re-entered
USNAP1;44355;28.120/145.825;145.825/435.350/437.605*;;1k2/9k6* FSK;USNAP1;inactive
USNA-16;;;437.235/2420.000;;LoRa;;unknown
USS Langley;40652;28.120/145.825;437.475/435.350;2404.000 ;9k6 FSK PSK31;;inactive
UTMN;53376;;435.670 ;;2k4/4k8/9k6* GMSK_USP;RS23S;re-entered
UTMN-2;57203;;435.485/436.125*;;2k4/4k8*/9k6 GMSK_USP;RS27S;active
Ut-ProSat-1;;;;;;;to be launched
UVSQ-Sat;47438;145.905 ;437.020 ;;1k2/9k6* BPSK FM*;LATMOS;re-entered
UVSQ-SAT-NG;63251;;401.850/2208.000;;9k6 BPSK FM;UVSQ;active
