Type,RA,Dec,pmRA,pmDec,V,B,Dist,RV,Morph,Maj,Min,PA,IDs,Names
GX,10 51 46.20,+32 54 01.0,,,+12.40,+13.20,2.105E+07,+1490.1,SBb,2.70,0.80,112.0,NGC 3424;PGC 32584;UGC 5972,
GX,10 51 25.50,+08 34 03.0,,,+13.10,+14.10,9.337E+07,+6553.7,S0,1.00,1.00,,NGC 3388;NGC 3425;PGC 32555;UGC 5967,
GX,10 51 41.70,+18 28 52.0,,,+13.20,+14.00,8.623E+07,+6057.5,S,1.10,0.80,114.0,NGC 3426;PGC 32577;UGC 5975,
GX,10 51 26.20,+08 17 54.0,,,+13.20,+14.10,9.161E+07,+6431.4,S0-a,1.10,0.50,77.0,NGC 3427;PGC 32559;UGC 5966,
GX,10 51 29.50,+09 16 45.0,,,+13.10,+13.90,1.170E+08,+7914.6,SBb,1.50,0.70,170.0,NGC 3428;NGC 3429;PGC 32552;UGC 5968,
GX,10 52 11.50,+32 57 03.0,,,+11.60,+12.20,2.799E+07,+1581.7,SBc,4.10,2.20,30.0,NGC 3430;PGC 32614;UGC 5982,
GX,10 51 15.00,-17 00 30.0,,,+13.60,+14.40,7.401E+07,+5206.9,Sb,1.30,0.30,135.0,NGC 3431;PGC 32531,
GX,10 52 31.00,+36 37 08.0,,,+11.30,+11.70,1.293E+07,+615.4,SBm,6.60,1.60,38.0,NGC 3432;PGC 32643;UGC 5986,
GX,10 52 04.00,+10 08 52.0,,,+11.60,+12.30,3.950E+07,+2707.7,Sc,3.50,3.00,50.0,NGC 3433;PGC 32605;UGC 5981,
GX,10 51 58.00,+03 47 31.0,,,+12.00,+12.80,5.123E+07,+3613.8,Sb,2.10,1.90,41.0,NGC 3434;PGC 32595;UGC 5980,
GX,10 54 48.20,+61 17 20.0,,,+13.20,+14.00,7.267E+07,+5113.6,Sb,1.80,1.20,35.0,NGC 3435;PGC 32786;UGC 6025,
GX,10 52 27.40,+08 05 39.0,,,+14.10,+15.10,9.254E+07,+6496.2,S0,0.70,0.50,90.0,NGC 3436;PGC 32633,
GX,10 52 35.30,+22 56 06.0,,,+12.10,+12.80,2.483E+07,+1280.4,SBc,2.60,0.80,122.0,NGC 3437;PGC 32648;UGC 5995,
GX,10 52 25.90,+10 32 51.0,,,+13.40,+14.30,9.138E+07,+6415.9,S?,0.80,0.80,,NGC 3438;PGC 32638;UGC 5988,
GX,10 52 25.70,+08 33 28.0,,,+13.90,+14.90,8.754E+07,+6148.5,E3,0.40,0.30,150.0,NGC 3439;PGC 32634,
GX,10 53 49.50,+57 07 08.0,,,+13.20,+14.00,4.280E+07,+1897.9,SBb,2.10,0.50,48.0,NGC 3440;PGC 32714;UGC 6009,
GX,10 52 31.00,+07 13 30.0,,,+13.60,+14.30,9.234E+07,+6482.4,Sc,0.70,0.40,5.0,NGC 3441;PGC 32642;UGC 5993,
GX,10 53 08.00,+33 54 36.0,,,+13.40,+13.80,2.880E+07,+1728.1,Sa,0.60,0.50,30.0,NGC 3442;PGC 32679;UGC 6001,
GX,10 53 00.10,+17 34 26.0,,,+13.10,+13.80,2.228E+07,+1129.9,Scd,2.80,1.40,145.0,NGC 3443;PGC 32671;UGC 6000,
GX,10 52 59.40,+10 12 38.0,,,+14.70,+15.50,1.495E+08,+9249.8,Sbc,1.00,0.10,19.0,NGC 3444;PGC 32670;UGC 6004,
GX,10 54 35.80,+56 59 24.0,,,+12.60,+12.90,2.250E+07,+2061.7,SBm,1.60,1.40,105.0,NGC 3445;PGC 32772;UGC 6021,
OC,10 52 12.00,-45 09 36.0,-0.00078,+0.0022,,,1.485E+03,,OCL,6.50,,,NGC 3446,
GX,10 53 30.30,+16 47 05.0,,,+12.50,+13.10,1.970E+07,+1025.0,IBm/P,1.50,0.80,110.0,NGC 3447A;PGC 32700;UGC 6007,
GX,10 53 24.00,+16 46 19.0,,,+13.30,+13.90,1.502E+07,+1064.2,SBdm/P,3.80,2.20,0.0,NGC 3447;PGC 32694;UGC 6006,
GX,10 54 38.80,+54 18 19.0,,,+11.60,+12.50,2.450E+07,+1346.9,S0-a,5.60,1.70,65.0,NGC 3448;PGC 32774;UGC 6024,
GX,10 52 53.80,-32 55 40.0,,,+11.70,+12.50,4.655E+07,+3256.2,SBab,3.30,1.00,148.0,NGC 3449;PGC 32666,
GX,10 48 03.50,-20 50 56.0,,,+11.80,+12.60,5.674E+07,+4000.1,SBb,2.60,2.30,128.0,NGC 3450;PGC 32270;UGCA 218,
GX,10 54 21.10,+27 14 23.0,,,+13.00,+13.70,3.254E+07,+1331.1,SBcd,1.70,0.80,50.0,NGC 3451;PGC 32754;UGC 6023,
GX,10 54 14.10,-11 24 18.0,,,+14.00,+14.90,1.149E+08,+8047.9,Sa,1.10,0.30,65.0,NGC 3452;PGC 32742,
GX,10 53 40.40,-21 47 36.0,,,+12.90,+13.70,5.630E+07,+3969.3,SBb,1.10,0.60,4.0,NGC 3453;PGC 32707,
GX,10 54 29.40,+17 20 37.0,,,+13.30,+14.00,2.130E+07,+1099.1,SBc,2.10,0.40,116.0,NGC 3454;PGC 32763;UGC 6026,
GX,10 54 30.90,+17 17 04.0,,,+12.00,+12.80,2.683E+07,+1100.0,SBb,2.60,2.00,62.0,NGC 3455;PGC 32767;UGC 6028,
GX,10 54 03.30,-16 01 39.0,,,+12.60,+13.30,4.687E+07,+4236.6,SBc,1.70,1.20,102.0,NGC 3456;PGC 32730,
GX,10 54 48.60,+17 37 17.0,,,+12.70,+13.60,2.070E+07,+1155.9,S?,0.90,0.90,,NGC 3457;NGC 3460;PGC 32787;UGC 6030,
GX,10 56 01.40,+57 07 02.0,,,+12.30,+13.30,2.950E+07,+1812.4,SB0,1.40,0.80,5.0,NGC 3458;PGC 32854;UGC 6037,
GX,10 54 44.40,-17 02 30.0,,,+13.40,+14.20,5.992E+07,+4222.7,Sab,1.60,0.50,155.0,NGC 3459;PGC 32782,
GX,10 54 55.20,+17 42 30.0,,,+14.50,+15.50,1.761E+08,+12232.9,S,0.50,0.40,,NGC 3461;PGC 32793,
GX,10 55 21.00,+07 41 49.0,,,+12.20,+13.20,9.076E+07,+6372.7,S0,1.70,1.20,60.0,NGC 3462;PGC 32822;UGC 6034,
GX,10 55 13.30,-26 08 25.0,,,+12.80,+13.60,6.036E+07,+3924.0,Sb,1.50,0.70,77.0,NGC 3463;PGC 32813,
GX,10 54 39.80,-21 03 59.0,,,+12.60,+13.00,5.128E+07,+3712.7,SBc,2.50,1.70,112.0,NGC 3464;PGC 32778;UGCA 222,
GX,10 59 31.30,+75 11 30.0,,,+13.50,+14.30,1.017E+08,+7133.9,Sab,1.20,1.00,171.0,NGC 3465;PGC 33099;UGC 6056,
GX,10 56 15.40,+09 45 15.0,,,+13.80,+14.60,1.385E+08,+9670.0,SBab,1.00,0.60,55.0,NGC 3466;PGC 32872;UGC 6042,
GX,10 56 44.10,+09 45 32.0,,,+13.40,+14.40,1.335E+08,+9328.2,S0,0.80,0.80,,NGC 3467;PGC 32903;UGC 6045,
GX,10 57 31.20,+40 56 47.0,,,+13.00,+14.00,1.064E+08,+7459.9,S0,1.30,0.70,8.0,NGC 3468;PGC 32940;UGC 6048,
GX,10 56 57.60,-14 18 01.0,,,+13.10,+13.90,6.546E+07,+4609.9,SBab,1.70,1.20,115.0,NGC 3469;PGC 32912,
GX,10 58 44.80,+59 30 38.0,,,+13.20,+14.00,9.226E+07,+6476.6,Sab,1.50,1.20,170.0,NGC 3470;PGC 33040;UGC 6060,
GX,10 59 08.80,+61 31 49.0,,,+12.50,+13.20,2.860E+07,+2101.9,Sa,1.70,0.80,14.0,NGC 3471;PGC 33074;UGC 6064,
GX,11 57 28.10,-19 37 26.0,,,+14.30,+15.10,3.008E+07,+2127.5,S0,0.80,0.60,5.0,NGC 3472;PGC 37610,
GX,10 58 05.20,+17 07 30.0,,,+13.50,+14.30,1.293E+08,+9035.7,SBb,1.10,1.00,40.0,NGC 3473;PGC 32978;UGC 6052,
GX,10 58 08.70,+17 05 46.0,,,+13.90,+14.70,1.284E+08,+8976.4,S,0.80,0.70,138.0,NGC 3474;PGC 32989,
GX,10 58 25.20,+24 13 37.0,,,+13.10,+14.00,9.061E+07,+6362.2,Sa,1.70,1.10,65.0,NGC 3475;PGC 33012;UGC 6058,
GX,10 58 07.60,+09 16 34.0,,,+13.80,+14.80,1.465E+08,+10214.9,E1,0.80,0.70,117.0,NGC 3476;NGC 3480;PGC 32987,
GX,10 58 12.50,+09 13 04.0,,,+14.80,+15.70,1.455E+08,+10148.9,S0-a,0.70,0.30,72.0,NGC 3477;PGC 32997,
GX,10 59 27.40,+46 07 23.0,,,+12.90,+13.60,9.480E+07,+6593.0,SBbc,2.60,1.20,132.0,NGC 3478;PGC 33101;UGC 6069,
GX,10 58 55.40,-14 57 40.0,,,+13.00,+13.80,6.403E+07,+4510.4,SBbc,1.80,1.30,174.0,NGC 3479;NGC 3502;PGC 33053,
GX,10 59 26.40,-07 32 39.0,,,+13.80,+14.60,3.551E+07,+2509.5,Sab,0.90,0.70,136.0,NGC 3481;PGC 33097,
GX,10 58 34.20,-46 35 03.0,,,+12.40,+13.20,4.101E+07,+2896.6,SBa,1.90,1.40,14.0,NGC 3482;PGC 33025,
GX,10 59 00.10,-28 28 40.0,,,+12.00,+12.90,5.005E+07,+3530.9,S0-a,1.80,1.20,105.0,NGC 3483;PGC 33060,
NO,11 03 06.00,+75 49 06.0,,,,,,,NF,,,,NGC 3484,
GX,11 00 02.40,+14 50 28.0,,,+11.80,+12.60,2.023E+07,+1432.6,SBb,2.40,2.20,105.0,NGC 3485;PGC 33140;UGC 6077,
GX,11 00 24.00,+28 58 32.0,,,+10.50,+11.10,1.223E+07,+680.4,SBc,7.10,5.20,80.0,NGC 3486;PGC 33166;UGC 6079,
GX,11 00 46.60,+17 35 15.0,,,+13.90,+14.60,1.230E+08,+8605.8,Sc,0.90,0.40,153.0,NGC 3487;PGC 33195;UGC 6092,
GX,11 01 23.60,+57 40 39.0,,,+12.90,+13.60,4.735E+07,+2979.1,SBc,1.80,1.20,175.0,NGC 3488;PGC 33242;UGC 6096,
GX,11 00 18.40,+13 54 03.0,,,+10.30,+11.10,9.600E+06,+676.2,SB0-a,3.60,2.20,70.0,NGC 3489;PGC 33160;UGC 6082,
GX,10 59 54.30,+09 21 44.0,,,+13.80,+14.80,1.501E+08,+10464.0,E0,0.50,0.50,,NGC 3490;PGC 33128,
GX,11 00 35.40,+12 09 42.0,,,+13.20,+14.20,8.997E+07,+6317.9,E-S0,0.90,0.90,,NGC 3491;PGC 33180;UGC 6088,
GX,11 00 57.30,+10 30 23.0,,,+13.10,+14.20,1.458E+08,+10172.3,E4,1.10,0.70,100.0,NGC 3492;PGC 33207;UGC 6094,
GX,11 01 27.80,+27 43 12.0,,,+14.30,+15.00,1.255E+08,+8773.7,SBc,1.10,0.30,84.0,NGC 3493;PGC 33249;UGC 6099,
SS,11 01 10.90,+03 46 28.0,,,,,,,*2,,,,NGC 3494,
GX,11 01 15.80,+03 37 37.0,,,+11.80,+12.70,1.877E+07,+1127.5,Scd,4.90,1.10,20.0,NGC 3495;PGC 33234;UGC 6098,
OC,10 59 36.00,-60 20 12.0,-0.00049,-0.0011,+8.20,,9.900E+02,-51.4,III1m,7.00,,,NGC 3496,
GX,11 07 18.10,-19 28 17.0,,,+11.90,+12.90,5.173E+07,+3649.4,S0,2.60,1.50,59.0,NGC 3497;NGC 3525;NGC 3528;IC 2624;PGC 33667,
NO,11 01 55.00,+14 22 38.0,,,,,,,NF,,,,NGC 3498,
GX,11 03 10.90,+56 13 20.0,,,+13.60,+14.50,2.106E+07,+1491.3,S0-a,0.90,0.70,6.0,NGC 3499;PGC 33375;UGC 6115,
GX,11 01 51.30,+75 12 04.0,,,+13.50,+14.30,4.885E+07,+3447.1,Sab,1.30,0.60,54.0,NGC 3500;PGC 33277;UGC 6090,
GX,11 02 47.30,+17 59 23.0,,,+12.90,+13.60,2.289E+07,+1127.8,Sc,3.90,0.50,27.0,NGC 3501;PGC 33343;UGC 6116,
BN,11 01 17.20,-59 50 50.0,,,,,2.900E+06,,EN+OCL,3.00,3.00,,NGC 3503,
GX,11 03 11.10,+27 58 23.0,,,+11.10,+11.80,2.005E+07,+1521.2,SBab,2.70,2.10,159.0,NGC 3504;PGC 33371;UGC 6118,
GX,11 03 12.80,+11 04 37.0,,,+12.50,+13.20,9.021E+07,+6334.6,Sc,1.10,1.00,45.0,NGC 3506;PGC 33379;UGC 6120,
GX,11 03 25.50,+18 08 05.0,,,+11.90,+12.70,1.580E+07,+977.5,SBb,3.40,2.90,110.0,NGC 3507;PGC 33390;UGC 6123,
GX,11 02 59.70,-16 17 19.0,,,+12.40,+13.20,5.494E+07,+3873.7,Sb,1.10,0.90,15.0,NGC 3505;NGC 3508;IC 2622;PGC 33362,
GX,11 04 24.40,+04 49 42.0,,,+12.70,+13.50,1.085E+08,+7605.1,SBbc,2.10,1.00,40.0,NGC 3509;PGC 33446;UGC 6134,
GX,11 03 43.70,+28 53 05.0,,,+12.10,+12.70,1.408E+07,+712.4,SBm,4.10,0.80,163.0,NGC 3510;PGC 33408;UGC 6126,
GX,11 03 23.70,-23 05 11.0,,,+11.00,+11.50,1.380E+07,+1106.9,SBc,6.00,2.10,76.0,NGC 3511;PGC 33385;UGCA 223,
GX,11 04 02.70,+28 02 15.0,,,+12.30,+13.00,2.500E+07,+1372.9,SBc,1.60,1.50,132.0,NGC 3512;PGC 33432;UGC 6128,
GX,11 03 45.80,-23 14 39.0,,,+11.50,+11.90,1.315E+07,+1191.7,SBb,2.90,2.40,75.0,NGC 3513;PGC 33410;UGCA 224,
GX,11 03 59.90,-18 46 50.0,,,+12.80,+13.50,5.437E+07,+3834.1,SBc,1.10,0.90,115.0,NGC 3514;PGC 33430,
GX,11 04 37.30,+28 13 41.0,,,+13.90,+14.70,1.228E+08,+8590.4,Sbc,0.90,0.70,55.0,NGC 3515;PGC 33467;UGC 6139,
GX,11 06 47.50,+72 34 09.0,,,+11.70,+12.50,3.890E+07,+2637.3,SB0,1.90,1.40,30.0,NGC 3516;PGC 33623;UGC 6153,
GX,11 05 36.90,+56 31 31.0,,,+13.00,+13.80,1.157E+08,+8097.4,Sb,1.00,0.80,120.0,NGC 3517;PGC 33532;UGC 6144,
OC,11 04 02.70,-61 22 05.0,,,+7.70,,,,III2p,8.00,,,NGC 3519,
GX,11 07 08.70,-18 01 29.0,,,+13.80,+14.90,2.944E+08,+20165.6,E1/P,1.30,1.00,165.0,NGC 3520;PGC 33648,
GX,11 05 48.80,-00 02 13.0,,,+9.00,+9.80,1.208E+07,+800.0,SBbc,11.20,5.40,163.0,NGC 3521;PGC 33550;UGC 6150,
GX,11 06 40.40,+20 05 10.0,,,+13.10,+14.10,2.550E+07,+1218.6,E4,1.20,0.70,117.0,NGC 3522;PGC 33615;UGC 6159,
GX,11 03 06.70,+75 06 57.0,,,+12.90,+13.70,1.010E+08,+7080.0,Sbc,1.30,1.30,,NGC 3523;PGC 33367;UGC 6105,
GX,11 06 32.10,+11 23 06.0,,,+12.80,+13.70,1.923E+07,+1361.8,S0-a,1.60,0.50,14.0,NGC 3524;PGC 33604;UGC 6158,
GX,11 06 56.40,+07 10 24.0,,,+13.20,+13.90,2.023E+07,+1416.8,Sc,1.90,0.40,55.0,NGC 3526;NGC 3531;PGC 33635;UGC 6167,
GX,11 07 18.30,+28 31 40.0,,,+14.00,+14.90,1.185E+08,+9923.3,SBa,1.00,0.90,159.0,NGC 3527;PGC 33669;UGC 6170,
GX,11 07 19.20,-19 33 22.0,,,+13.10,+13.90,5.282E+07,+3725.5,SBb,1.00,0.80,55.0,NGC 3529;IC 2625;PGC 33671,
GX,11 08 40.30,+57 13 49.0,,,+13.80,+14.60,2.750E+07,+1945.6,S,0.70,0.30,99.0,NGC 3530;PGC 33766;UGC 6188,
GX,11 07 07.50,-37 10 23.0,,,+12.60,+13.40,4.033E+07,+3105.8,Sab,2.80,0.60,65.0,NGC 3533;NGC 3557A;PGC 33647,
GX,11 08 55.50,+26 36 37.0,,,+14.30,+15.10,9.265E+07,+6503.8,Sb,1.30,0.30,92.0,NGC 3534A;PGC 33786;UGC 6190,
GX,11 08 57.00,+26 35 48.0,,,+14.70,+15.50,1.594E+08,+11100.8,Sb,0.90,0.40,170.0,NGC 3534B;PGC 33782;UGC 6193,
GX,11 08 33.90,+04 49 57.0,,,+13.50,+14.40,9.809E+07,+6881.3,Sa,1.70,0.80,178.0,NGC 3535;PGC 33760;UGC 6189,
GX,11 08 51.20,+28 28 34.0,,,+13.80,+14.70,1.539E+08,+10726.1,SB0-a,1.10,0.80,155.0,NGC 3536;PGC 33779;UGC 6191,
GX,11 08 26.50,-10 15 24.0,,,+12.80,+13.60,1.153E+08,+8072.4,Sab,1.40,1.30,54.0,NGC 3537;PGC 33752,
SS,11 11 32.90,+75 34 16.0,,,,,,,*2,,,,NGC 3538,
GX,11 09 08.80,+28 40 21.0,,,+14.60,+15.60,1.485E+08,+9549.9,S0,1.10,0.20,0.0,NGC 3539;PGC 33799,
GX,11 09 16.00,+36 01 17.0,,,+13.30,+14.30,8.999E+07,+6319.1,SB0,1.40,1.20,63.0,NGC 3540;NGC 3548;PGC 33806;UGC 6196,
GX,11 08 32.20,-10 29 31.0,,,+14.50,+15.20,8.840E+07,+6208.4,Scd,1.40,1.30,138.0,NGC 3541;PGC 33759,
GX,11 09 55.60,+36 56 47.0,,,+14.20,+15.00,1.282E+08,+8960.1,SBbc,0.80,0.30,45.0,NGC 3542;PGC 33868,
GX,11 10 56.50,+61 20 49.0,,,+14.20,+14.90,2.352E+07,+1664.6,Sc,1.30,0.30,8.0,NGC 3543;PGC 33953;UGC 6213,
GX,11 10 12.20,+36 57 53.0,,,+13.80,+14.80,1.260E+08,+8809.8,E-S0,0.50,0.50,,NGC 3545A;PGC 33893,
GX,11 10 13.10,+36 58 01.0,,,+13.80,+14.80,1.220E+08,+8535.1,E0,0.50,0.50,,NGC 3545;NGC 3545A;PGC 33894,
GX,11 09 46.70,-13 22 49.0,,,+13.40,+14.40,6.277E+07,+4421.8,E-S0,1.60,0.90,100.0,NGC 3546;PGC 33846,
GX,11 09 55.90,+10 43 15.0,,,+12.80,+13.20,2.230E+07,+1575.1,Sb,2.00,0.90,7.0,NGC 3547;PGC 33866;UGC 6209,
GX,11 10 56.80,+53 23 17.0,,,+12.10,+12.80,4.092E+07,+2849.3,Sc,3.10,1.00,38.0,NGC 3549;PGC 33964;UGC 6215,
GX,11 10 38.30,+28 46 04.0,,,+13.20,+14.20,1.464E+08,+10208.2,E-S0,1.00,1.00,,NGC 3550;PGC 33927;UGC 6214,
GX,11 09 44.30,+21 45 33.0,,,+13.50,+14.50,1.351E+08,+9435.6,E1,1.80,1.70,30.0,NGC 3551;PGC 33836;UGC 6203,
GX,11 10 42.80,+28 41 35.0,,,+13.70,+14.70,1.398E+08,+9759.9,E-S0,0.70,0.70,,NGC 3552;PGC 33932,
GX,11 10 40.30,+28 41 09.0,,,+13.00,+14.00,1.376E+08,+9605.9,E-S0,0.40,0.30,17.0,NGC 3553,
GX,11 10 47.80,+28 39 38.0,,,+14.20,+15.20,1.232E+08,+8615.4,E0,0.50,0.50,,NGC 3554;PGC 33948,
GX,11 09 50.20,+21 48 38.0,,,+14.70,+15.70,1.332E+08,+9305.0,S0,0.40,0.30,15.0,NGC 3555;PGC 33843,
GX,11 09 31.90,-37 20 59.0,,,+12.60,+13.60,3.820E+07,+2882.9,E5,2.00,0.50,110.0,NGC 3557B;PGC 33824,
GX,11 09 57.40,-37 32 22.0,,,+10.40,+11.40,3.600E+07,+3072.0,E3,4.00,3.00,21.0,NGC 3557;PGC 33871,
GX,11 10 55.90,+28 32 37.0,,,+13.80,+14.80,1.357E+08,+9480.3,E1,0.90,0.80,138.0,NGC 3558;PGC 33960,
GX,11 10 45.10,+12 00 59.0,,,+12.80,+13.70,3.600E+07,+3232.4,S/P,1.30,0.90,55.0,NGC 3559;NGC 3560;PGC 33940;UGC 6217,
GX,11 11 13.00,+28 42 43.0,,,+13.40,+14.30,1.240E+08,+8671.6,S0-a,0.90,0.90,,NGC 3561B;PGC 33992;UGC 6224,
GX,11 11 13.20,+28 41 48.0,,,+13.80,+14.70,1.240E+08,+8674.8,SB0-a,0.80,0.80,,NGC 3561;NGC 3561A;PGC 33991;UGC 6224,Ambartsumian's Knot,
GX,11 12 58.40,+72 52 45.0,,,+12.20,+13.20,7.495E+07,+6672.1,E2,1.70,1.30,16.0,NGC 3562;PGC 34134;UGC 6242,
GX,11 11 23.70,+26 57 44.0,,,+13.70,+14.60,1.520E+08,+10592.9,S0-a,0.70,0.50,33.0,NGC 3563B;PGC 34012,
GX,11 11 25.20,+26 57 51.0,,,+13.70,+14.70,1.518E+08,+10580.5,SB0,1.10,0.80,174.0,NGC 3563;NGC 3563A;PGC 34025;UGC 6234,
GX,11 10 36.20,-37 32 54.0,,,+12.10,+13.10,3.760E+07,+2838.4,S0,1.70,0.90,15.0,NGC 3564;PGC 33923,
GX,11 07 47.80,-20 01 20.0,,,+14.30,+15.30,5.282E+07,+3725.5,E/SB0,0.60,0.50,129.0,NGC 3565;PGC 33701,
SS,11 07 52.10,-20 01 44.0,,,+15.50,,,,*,,,,NGC 3566,
GX,11 11 18.70,+05 50 11.0,,,+13.30,+14.30,8.919E+07,+6263.3,S0,0.90,0.80,132.0,NGC 3567;PGC 34004;UGC 6230,
GX,11 10 48.40,-37 26 56.0,,,+12.00,+12.70,2.727E+07,+2433.9,SBc,2.50,0.90,7.0,NGC 3568;PGC 33952,
GX,11 12 08.00,+35 27 07.0,,,+13.30,+14.30,1.052E+08,+7374.0,S0,1.10,1.00,78.0,NGC 3569;PGC 34075;UGC 6238,
GX,11 12 03.30,+27 35 25.0,,,+13.50,+14.50,1.484E+08,+10350.0,S0,1.00,1.00,,NGC 3570;PGC 34071;UGC 6240,
GX,11 11 30.40,-18 17 24.0,,,+12.10,+13.00,5.268E+07,+3715.7,SBa,3.00,0.90,94.0,NGC 3544;NGC 3571;PGC 34028,
OC,11 10 26.60,-60 14 38.0,-0.00059,-0.0010,+6.60,,1.995E+03,-4.0,I2m,7.00,,,NGC 3572,
GX,11 11 18.10,-36 52 32.0,,,+12.30,+13.30,4.193E+07,+2480.3,S0-a,3.60,1.00,4.0,NGC 3573;PGC 34005,
GX,11 12 12.10,+27 37 31.0,,,+15.20,+16.10,1.442E+08,+10057.4,S?,0.40,0.40,,NGC 3574;PGC 34080,
BN,11 11 32.70,-61 21 44.0,,,,,2.500E+06,,EN,3.00,3.00,,NGC 3576,
GX,11 13 44.80,+48 16 24.0,,,+13.40,+14.30,7.518E+07,+5288.5,SBa,1.40,1.10,179.0,NGC 3577;PGC 34195;UGC 6257,
SS,11 12 49.90,-15 56 43.0,,,,,,,*2,,,,NGC 3578,
BN,11 11 59.60,-61 14 35.0,,,,,2.500E+06,,EN,20.00,15.00,,NGC 3579,
GX,11 13 16.00,+03 39 27.0,,,+14.00,+15.00,9.592E+07,+6730.7,S0,0.90,0.30,177.0,NGC 3580;PGC 34159,
BN,11 12 01.90,-61 18 06.0,,,,,2.500E+06,,EN,,,,NGC 3581,
BN,11 12 11.90,-61 16 24.0,,,,,2.500E+06,,EN,,,,NGC 3582,
GX,11 14 11.00,+48 19 06.0,,,+11.10,+11.90,3.280E+07,+2128.4,SBb,2.80,1.80,125.0,NGC 3583;PGC 34232;UGC 6263,
BN,11 12 19.80,-61 13 42.0,,,,,2.500E+06,,EN,,,,NGC 3584,
GX,11 13 17.30,-26 45 18.0,,,+9.90,+10.90,1.832E+07,+1430.5,E6,4.60,2.50,107.0,NGC 3585;PGC 34160,
BN,11 12 29.90,-61 21 08.0,,,,,2.500E+06,,EN,,,,NGC 3586,
GX,11 14 02.40,+20 23 11.0,,,+14.50,+15.40,1.105E+08,+7737.4,S?,0.50,0.30,150.0,NGC 3588;PGC 34219;UGC 6264,
GX,11 15 13.30,+60 42 02.0,,,+13.80,+14.50,2.774E+07,+1962.6,SBcd,1.50,0.80,48.0,NGC 3589;PGC 34308;UGC 6275,
OC,11 12 58.90,-60 47 20.0,-0.00045,-0.0013,+8.20,,1.651E+03,-7.3,II1p,2.00,,,NGC 3590,
GX,11 14 03.20,-14 05 12.0,,,+13.30,+14.20,7.759E+07,+5456.3,S0-a,1.30,0.90,150.0,NGC 3591;PGC 34220,
GX,11 14 27.50,+17 15 34.0,,,+13.70,+14.40,2.273E+07,+1295.3,Sc,1.80,0.60,120.0,NGC 3592;PGC 34248;UGC 6267,
GX,11 14 37.00,+12 49 06.0,,,+10.90,+11.90,5.500E+06,+627.4,S0-a,5.20,1.90,92.0,NGC 3593;PGC 34257;UGC 6272,
GX,11 16 13.90,+55 42 17.0,,,+13.70,+14.70,8.816E+07,+6191.7,SB0,1.30,1.20,10.0,NGC 3594;PGC 34374;UGC 6286,
GX,11 15 25.40,+47 26 49.0,,,+12.10,+13.10,3.098E+07,+2190.9,E-S0,1.60,0.70,176.0,NGC 3595;PGC 34325;UGC 6280,
GX,11 15 06.10,+14 47 13.0,,,+11.30,+11.80,1.545E+07,+1190.5,SBc,4.00,3.80,138.0,NGC 3596;PGC 34298;UGC 6277,
GX,11 14 42.00,-23 43 38.0,,,+12.70,+13.60,4.931E+07,+3479.6,S0-a,1.80,1.40,64.0,NGC 3597;PGC 34266,
GX,11 15 11.50,+17 15 45.0,,,+12.30,+13.30,8.659E+07,+6083.1,E-S0,1.80,1.30,35.0,NGC 3598;PGC 34306;UGC 6278,
GX,11 15 26.80,+18 06 37.0,,,+12.00,+12.80,1.986E+07,+830.8,S0,2.70,2.10,99.0,NGC 3599;PGC 34326;UGC 6281,
GX,11 15 52.00,+41 35 28.0,,,+11.70,+12.60,1.312E+07,+718.0,Sa,4.10,0.80,3.0,NGC 3600;PGC 34353;UGC 6283,
GX,11 15 33.20,+05 06 56.0,,,+13.80,+14.60,1.107E+08,+7756.1,Sab,0.50,0.50,,NGC 3601;PGC 34335;UGC 6282,
GX,11 15 48.30,+17 24 58.0,,,+15.00,+15.80,8.448E+07,+5935.9,Sb,0.80,0.20,48.0,NGC 3602;PGC 34351,
OC,11 15 06.60,-61 15 40.0,-0.00080,+0.0003,+9.10,,6.900E+03,,I1pn,4.00,,,NGC 3603,
GX,11 16 46.60,+18 01 03.0,,,+12.30,+13.10,2.250E+07,+708.2,E4,1.40,0.90,12.0,NGC 3605;PGC 34415;UGC 6295,
GX,11 16 15.60,-33 49 39.0,,,+12.30,+13.30,5.450E+07,+2996.9,E1,1.50,1.40,168.0,NGC 3606;PGC 34378,
GX,11 16 54.50,+18 03 08.0,,,+9.90,+10.80,2.148E+07,+958.4,E-S0,4.60,4.00,120.0,NGC 3607;PGC 34426;UGC 6297,
GX,11 16 59.00,+18 08 53.0,,,+10.80,+11.70,2.369E+07,+1250.5,E2,3.20,2.60,75.0,NGC 3608;PGC 34433;UGC 6299,
GX,11 18 24.90,+58 47 12.0,,,+10.80,+11.70,2.688E+07,+1699.2,E5,2.70,2.30,144.0,NGC 3610;PGC 34566;UGC 6319,
GX,11 17 30.10,+04 33 19.0,,,+12.20,+12.80,3.330E+07,+1580.8,Sa,2.00,1.60,24.0,NGC 3604;NGC 3611;PGC 34478;UGC 6305,
GX,11 17 50.60,+26 37 31.0,,,+13.30,+14.10,1.139E+08,+7973.2,Sab,1.20,1.00,50.0,NGC 3609;NGC 3612;PGC 34511;UGC 6310,
GX,11 18 35.90,+58 00 02.0,,,+10.90,+11.80,2.945E+07,+2027.2,E6,3.90,1.90,102.0,NGC 3613;PGC 34583;UGC 6323,
